datetime,Equity,DrawdownPct,DrawdownDuration
2021-04-13 00:00:00+00:00,107920419.86009789,0.0,
2021-04-14 00:00:00+00:00,107920419.86009789,0.0,
2021-04-15 00:00:00+00:00,107920419.86009789,0.0,
2021-04-16 00:00:00+00:00,107920419.86009789,0.0,
2021-04-17 00:00:00+00:00,101328043.51580189,0.06353436004836044,0 days 00:00:02
2021-04-18 00:00:00+00:00,101328043.51580189,0.06353436004836044,
2021-04-19 00:00:00+00:00,101328043.51580189,0.06353436004836044,
2021-04-20 00:00:00+00:00,101328043.51580189,0.06353436004836044,
2021-04-21 00:00:00+00:00,101328043.51580189,0.06353436004836044,
2021-04-22 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-23 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-24 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-25 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-26 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-27 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-28 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-29 00:00:00+00:00,101710393.9581179,0.06000070796917656,
2021-04-30 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-01 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-02 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-03 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-04 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-05 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-06 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-07 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-08 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-09 00:00:00+00:00,102205955.4159379,0.055420768777314056,
2021-05-10 00:00:00+00:00,103109356.9366039,0.04707160448054315,
2021-05-11 00:00:00+00:00,103109356.9366039,0.04707160448054315,
2021-05-12 00:00:00+00:00,103109356.9366039,0.04707160448054315,
2021-05-13 00:00:00+00:00,103109356.9366039,0.04707160448054315,
2021-05-14 00:00:00+00:00,103109356.9366039,0.04707160448054315,
2021-05-15 00:00:00+00:00,103109356.9366039,0.04707160448054315,
2021-05-16 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-17 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-18 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-19 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-20 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-21 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-22 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-23 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-24 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-25 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-26 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-27 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-28 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-29 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-30 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-05-31 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-06-01 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-06-02 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-06-03 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-06-04 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-06-05 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-06-06 00:00:00+00:00,103490963.8944759,0.04354482362487733,
2021-06-07 00:00:00+00:00,103892906.35043994,0.03983010372910256,
2021-06-08 00:00:00+00:00,103892906.35043994,0.03983010372910256,
2021-06-09 00:00:00+00:00,103892906.35043994,0.03983010372910256,
2021-06-10 00:00:00+00:00,103892906.35043994,0.03983010372910256,
2021-06-11 00:00:00+00:00,103892906.35043994,0.03983010372910256,
2021-06-12 00:00:00+00:00,103892906.35043994,0.03983010372910256,
2021-06-13 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-14 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-15 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-16 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-17 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-18 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-19 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-20 00:00:00+00:00,104586094.1154679,0.03342371807849698,
2021-06-21 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-22 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-23 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-24 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-25 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-26 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-27 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-28 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-29 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-06-30 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-01 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-02 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-03 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-04 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-05 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-06 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-07 00:00:00+00:00,105000513.18677792,0.02959369030576131,
2021-07-08 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-09 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-10 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-11 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-12 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-13 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-14 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-15 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-16 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-17 00:00:00+00:00,105384526.04400994,0.02604467432144142,
2021-07-18 00:00:00+00:00,102337779.72038394,0.054202459143170234,
2021-07-19 00:00:00+00:00,106351579.02038398,0.017107248383220974,
2021-07-20 00:00:00+00:00,106351579.02038398,0.017107248383220974,
2021-07-21 00:00:00+00:00,106351579.02038398,0.017107248383220974,
2021-07-22 00:00:00+00:00,106351579.02038398,0.017107248383220974,
2021-07-23 00:00:00+00:00,106351579.02038398,0.017107248383220974,
2021-07-24 00:00:00+00:00,107131570.16012397,0.009898632915190997,
2021-07-25 00:00:00+00:00,108077923.03860399,0.0011525156191666275,
2021-07-26 00:00:00+00:00,108077923.03860399,0.0011525156191666275,
2021-07-27 00:00:00+00:00,108077923.03860399,0.0011525156191666275,
2021-07-28 00:00:00+00:00,108077923.03860399,0.0011525156191666275,
2021-07-29 00:00:00+00:00,108077923.03860399,0.0011525156191666275,
2021-07-30 00:00:00+00:00,108617448.85677995,0.0,0 days 00:00:11
2021-07-31 00:00:00+00:00,108617448.85677995,0.0,
2021-08-01 00:00:00+00:00,109017752.25123395,0.0,0 days 00:00:02
2021-08-02 00:00:00+00:00,109017752.25123395,0.0,
2021-08-03 00:00:00+00:00,109017752.25123395,0.0,
2021-08-04 00:00:00+00:00,109017752.25123395,0.0,
2021-08-05 00:00:00+00:00,110018773.29201996,0.0,0 days 00:01:00
2021-08-06 00:00:00+00:00,110018773.29201996,0.0,
2021-08-07 00:00:00+00:00,110018773.29201996,0.0,
2021-08-08 00:00:00+00:00,110018773.29201996,0.0,
2021-08-09 00:00:00+00:00,110018773.29201996,0.0,
2021-08-10 00:00:00+00:00,110018773.29201996,0.0,
2021-08-11 00:00:00+00:00,110018773.29201996,0.0,
2021-08-12 00:00:00+00:00,110421524.73403595,0.0,0 days 00:00:02
2021-08-13 00:00:00+00:00,110421524.73403595,0.0,
2021-08-14 00:00:00+00:00,110421524.73403595,0.0,
2021-08-15 00:00:00+00:00,110421524.73403595,0.0,
2021-08-16 00:00:00+00:00,110421524.73403595,0.0,
2021-08-17 00:00:00+00:00,110421524.73403595,0.0,
2021-08-18 00:00:00+00:00,110421524.73403595,0.0,
2021-08-19 00:00:00+00:00,104854463.34288001,0.053873018721750654,0 days 00:00:02
2021-08-20 00:00:00+00:00,104854463.34288001,0.053873018721750654,
2021-08-21 00:00:00+00:00,104854463.34288001,0.053873018721750654,
2021-08-22 00:00:00+00:00,104854463.34288001,0.053873018721750654,
2021-08-23 00:00:00+00:00,105374140.93289398,0.049183843136825445,
2021-08-24 00:00:00+00:00,105768822.57525799,0.045622535978781964,
2021-08-25 00:00:00+00:00,106320194.83089797,0.040647371821168954,
2021-08-26 00:00:00+00:00,106704921.76375398,0.0371758883955261,
2021-08-27 00:00:00+00:00,107234712.43397398,0.03239546006139282,
2021-08-28 00:00:00+00:00,107234712.43397398,0.03239546006139282,
2021-08-29 00:00:00+00:00,108160118.45230195,0.0240452995182574,
2021-08-30 00:00:00+00:00,108550508.07682195,0.020522720267037164,
2021-08-31 00:00:00+00:00,109703881.42300193,0.01011555582674395,
2021-09-01 00:00:00+00:00,110545074.68236394,0.0025252672135712695,
2021-09-02 00:00:00+00:00,110545074.68236394,0.0025252672135712695,
2021-09-03 00:00:00+00:00,110545074.68236394,0.0025252672135712695,
2021-09-04 00:00:00+00:00,110545074.68236394,0.0025252672135712695,
2021-09-05 00:00:00+00:00,111104844.98363596,0.0,0 days 00:01:42
2021-09-06 00:00:00+00:00,111104844.98363596,0.0,
2021-09-07 00:00:00+00:00,111707329.15373597,0.0,0 days 00:00:05
2021-09-08 00:00:00+00:00,111707329.15373597,0.0,
2021-09-09 00:00:00+00:00,111707329.15373597,0.0,
2021-09-10 00:00:00+00:00,111707329.15373597,0.0,
2021-09-11 00:00:00+00:00,111707329.15373597,0.0,
2021-09-12 00:00:00+00:00,111707329.15373597,0.0,
2021-09-13 00:00:00+00:00,108312554.82215396,0.033676670025272415,0 days 00:00:04
2021-09-14 00:00:00+00:00,101053537.47215399,0.0984388559926701,
2021-09-15 00:00:00+00:00,101053537.47215399,0.0984388559926701,
2021-09-16 00:00:00+00:00,101601134.80446401,0.09355340131466017,
2021-09-17 00:00:00+00:00,102629547.02302198,0.08437829948777231,
2021-09-18 00:00:00+00:00,103126652.53986397,0.07994331354203121,
2021-09-19 00:00:00+00:00,103506789.319914,0.07655187808243047,
2021-09-20 00:00:00+00:00,103506789.319914,0.07655187808243047,
2021-09-21 00:00:00+00:00,103506789.319914,0.07655187808243047,
2021-09-22 00:00:00+00:00,103506789.319914,0.07655187808243047,
2021-09-23 00:00:00+00:00,103506789.319914,0.07655187808243047,
2021-09-24 00:00:00+00:00,103958088.35810399,0.0725255600797371,
2021-09-25 00:00:00+00:00,103958088.35810399,0.0725255600797371,
2021-09-26 00:00:00+00:00,104469941.30938198,0.06795900314505421,
2021-09-27 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-09-28 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-09-29 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-09-30 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-01 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-02 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-03 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-04 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-05 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-06 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-07 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-08 00:00:00+00:00,105024169.24503197,0.06301439275134957,
2021-10-09 00:00:00+00:00,103746568.57230197,0.07441265898629845,
2021-10-10 00:00:00+00:00,106550298.75168596,0.04939884698877339,
2021-10-11 00:00:00+00:00,107072351.97794996,0.044741287088577164,
2021-10-12 00:00:00+00:00,107462943.22630997,0.04125658084751427,
2021-10-13 00:00:00+00:00,107982474.69192596,0.03662151913463141,
2021-10-14 00:00:00+00:00,108416306.91001996,0.03275103344322394,
2021-10-15 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-16 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-17 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-18 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-19 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-20 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-21 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-22 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-23 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-24 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-25 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-26 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-27 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-28 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-29 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-30 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-10-31 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-11-01 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-11-02 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-11-03 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-11-04 00:00:00+00:00,108973732.55104393,0.027777894341002418,
2021-11-05 00:00:00+00:00,110052572.1016579,0.018152899078269447,
2021-11-06 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-07 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-08 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-09 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-10 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-11 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-12 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-13 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-14 00:00:00+00:00,110651351.56782189,0.012810816910471479,
2021-11-15 00:00:00+00:00,111075068.98484589,0.00903057161887777,
2021-11-16 00:00:00+00:00,111075068.98484589,0.00903057161887777,
2021-11-17 00:00:00+00:00,111075068.98484589,0.00903057161887777,
2021-11-18 00:00:00+00:00,111496070.7984499,0.005274553905924573,
2021-11-19 00:00:00+00:00,111496070.7984499,0.005274553905924573,
2021-11-20 00:00:00+00:00,112068181.7742499,0.00017039784425754156,
2021-11-21 00:00:00+00:00,112473571.5177859,0.0,0 days 00:00:19
2021-11-22 00:00:00+00:00,113454671.31762588,0.0,0 days 00:00:22
2021-11-23 00:00:00+00:00,113454671.31762588,0.0,
2021-11-24 00:00:00+00:00,114460473.51998986,0.0,0 days 02:25:12
2021-11-25 00:00:00+00:00,114460473.51998986,0.0,
2021-11-26 00:00:00+00:00,114881549.71786186,0.0,0 days 00:00:02
2021-11-27 00:00:00+00:00,114881549.71786186,0.0,
2021-11-28 00:00:00+00:00,114881549.71786186,0.0,
2021-11-29 00:00:00+00:00,114881549.71786186,0.0,
2021-11-30 00:00:00+00:00,114881549.71786186,0.0,
2021-12-01 00:00:00+00:00,115302471.72330987,0.0,0 days 00:00:04
2021-12-02 00:00:00+00:00,115302471.72330987,0.0,
2021-12-03 00:00:00+00:00,115302471.72330987,0.0,
2021-12-04 00:00:00+00:00,115302471.72330987,0.0,
2021-12-05 00:00:00+00:00,115302471.72330987,0.0,
2021-12-06 00:00:00+00:00,115302471.72330987,0.0,
2021-12-07 00:00:00+00:00,115302471.72330987,0.0,
2021-12-08 00:00:00+00:00,115302471.72330987,0.0,
2021-12-09 00:00:00+00:00,115302471.72330987,0.0,
2021-12-10 00:00:00+00:00,115302471.72330987,0.0,
2021-12-11 00:00:00+00:00,115302471.72330987,0.0,
2021-12-12 00:00:00+00:00,115302471.72330987,0.0,
2021-12-13 00:00:00+00:00,116348972.3594739,0.0,0 days 00:23:38
2021-12-14 00:00:00+00:00,116348972.3594739,0.0,
2021-12-15 00:00:00+00:00,116348972.3594739,0.0,
2021-12-16 00:00:00+00:00,116348972.3594739,0.0,
2021-12-17 00:00:00+00:00,116801063.4414339,0.0,0 days 00:00:14
2021-12-18 00:00:00+00:00,117689953.49598391,0.0,0 days 00:02:07
2021-12-19 00:00:00+00:00,118629650.67204392,0.0,0 days 00:00:07
2021-12-20 00:00:00+00:00,119200990.2477639,0.0,0 days 00:00:03
2021-12-21 00:00:00+00:00,119200990.2477639,0.0,
2021-12-22 00:00:00+00:00,119200990.2477639,0.0,
2021-12-23 00:00:00+00:00,119200990.2477639,0.0,
2021-12-24 00:00:00+00:00,119200990.2477639,0.0,
2021-12-25 00:00:00+00:00,119200990.2477639,0.0,
2021-12-26 00:00:00+00:00,119200990.2477639,0.0,
2021-12-27 00:00:00+00:00,119200990.2477639,0.0,
2021-12-28 00:00:00+00:00,119200990.2477639,0.0,
2021-12-29 00:00:00+00:00,119200990.2477639,0.0,
2021-12-30 00:00:00+00:00,119200990.2477639,0.0,
2021-12-31 00:00:00+00:00,119200990.2477639,0.0,
2022-01-01 00:00:00+00:00,119200990.2477639,0.0,
2022-01-02 00:00:00+00:00,119200990.2477639,0.0,
2022-01-03 00:00:00+00:00,119200990.2477639,0.0,
2022-01-04 00:00:00+00:00,120271800.8121039,0.0,0 days 00:00:06
2022-01-05 00:00:00+00:00,120271800.8121039,0.0,
2022-01-06 00:00:00+00:00,120271800.8121039,0.0,
2022-01-07 00:00:00+00:00,120271800.8121039,0.0,
2022-01-08 00:00:00+00:00,120271800.8121039,0.0,
2022-01-09 00:00:00+00:00,120271800.8121039,0.0,
2022-01-10 00:00:00+00:00,120752260.19939391,0.0,0 days 00:00:10
2022-01-11 00:00:00+00:00,121342525.1429939,0.0,0 days 00:00:15
2022-01-12 00:00:00+00:00,121342525.1429939,0.0,
2022-01-13 00:00:00+00:00,122011824.15741791,0.0,0 days 00:01:07
2022-01-14 00:00:00+00:00,122011824.15741791,0.0,
2022-01-15 00:00:00+00:00,122011824.15741791,0.0,
2022-01-16 00:00:00+00:00,122011824.15741791,0.0,
2022-01-17 00:00:00+00:00,122011824.15741791,0.0,
2022-01-18 00:00:00+00:00,122011824.15741791,0.0,
2022-01-19 00:00:00+00:00,122011824.15741791,0.0,
2022-01-20 00:00:00+00:00,122536711.67974591,0.0,0 days 00:00:02
2022-01-21 00:00:00+00:00,122536711.67974591,0.0,
2022-01-22 00:00:00+00:00,122536711.67974591,0.0,
2022-01-23 00:00:00+00:00,122536711.67974591,0.0,
2022-01-24 00:00:00+00:00,122536711.67974591,0.0,
2022-01-25 00:00:00+00:00,122536711.67974591,0.0,
2022-01-26 00:00:00+00:00,122536711.67974591,0.0,
2022-01-27 00:00:00+00:00,122536711.67974591,0.0,
2022-01-28 00:00:00+00:00,122536711.67974591,0.0,
2022-01-29 00:00:00+00:00,122536711.67974591,0.0,
2022-01-30 00:00:00+00:00,122536711.67974591,0.0,
2022-01-31 00:00:00+00:00,122536711.67974591,0.0,
2022-02-01 00:00:00+00:00,122536711.67974591,0.0,
2022-02-02 00:00:00+00:00,122536711.67974591,0.0,
2022-02-03 00:00:00+00:00,122536711.67974591,0.0,
2022-02-04 00:00:00+00:00,122536711.67974591,0.0,
2022-02-05 00:00:00+00:00,122536711.67974591,0.0,
2022-02-06 00:00:00+00:00,122536711.67974591,0.0,
2022-02-07 00:00:00+00:00,122536711.67974591,0.0,
2022-02-08 00:00:00+00:00,122536711.67974591,0.0,
2022-02-09 00:00:00+00:00,122536711.67974591,0.0,
2022-02-10 00:00:00+00:00,122536711.67974591,0.0,
2022-02-11 00:00:00+00:00,122995233.04890989,0.0,0 days 00:00:04
2022-02-12 00:00:00+00:00,122995233.04890989,0.0,
2022-02-13 00:00:00+00:00,122995233.04890989,0.0,
2022-02-14 00:00:00+00:00,123897195.5470179,0.0,0 days 00:00:44
2022-02-15 00:00:00+00:00,123897195.5470179,0.0,
2022-02-16 00:00:00+00:00,123897195.5470179,0.0,
2022-02-17 00:00:00+00:00,123897195.5470179,0.0,
2022-02-18 00:00:00+00:00,123897195.5470179,0.0,
2022-02-19 00:00:00+00:00,123897195.5470179,0.0,
2022-02-20 00:00:00+00:00,123897195.5470179,0.0,
2022-02-21 00:00:00+00:00,123897195.5470179,0.0,
2022-02-22 00:00:00+00:00,124754548.34532388,0.0,0 days 02:35:04
2022-02-23 00:00:00+00:00,125209427.59133387,0.0,0 days 00:00:03
2022-02-24 00:00:00+00:00,125209427.59133387,0.0,
2022-02-25 00:00:00+00:00,125209427.59133387,0.0,
