LMSWithSlopes_lms_threshold,LMSWithSlopes_long_slope_thresh,LMSWithSlopes_short_slope_thresh,total_return,win_rate,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,long_count,short_count,long_pnl_sum,short_pnl_sum
0.41685749153638707,-0.01754385312780736,-0.017543856316744495,-0.054835689472380184,0.5338345864661654,-1.05620426779221,-1.4860616679386858,-0.15733618408082828,0.8867449812973531,133,0,-548.3568947238018,0.0
0.41685749153638707,-0.01754385312780736,-0.01633393551911447,-0.05547933780347958,0.5343511450381679,-1.0758908316995557,-1.5135617183430787,-0.15791003050388264,0.8852434296055639,131,0,-554.7933780347958,0.0
0.41685749153638707,-0.01754385312780736,-0.015124014721484447,-0.043669863977349635,0.5384615384615384,-0.803676860803751,-1.1313134937543563,-0.14738126194218382,0.9077377483201408,130,0,-436.6986397734963,0.0
0.41685749153638707,-0.01754385312780736,-0.013914093923854422,-0.015986785252748086,0.5511811023622047,-0.1801024971881277,-0.25439414508671226,-0.1319255451684267,0.9649042426298037,127,0,-159.86785252748086,0.0
0.41685749153638707,-0.01754385312780736,-0.012704173126224398,-0.030852626296793823,0.5409836065573771,-0.5389473422055755,-0.7565663487929296,-0.12966569145408924,0.9306977139117354,122,0,-308.52626296793824,0.0
0.41685749153638707,-0.01754385312780736,-0.011494252328594374,-0.0403340148906309,0.5423728813559322,-0.7774618124401433,-1.0918342952203555,-0.13821847135715515,0.9055064712956489,118,0,-403.34014890630897,0.0
0.41685749153638707,-0.01754385312780736,-0.010284331530964348,-0.03957357339442042,0.5431034482758621,-0.7734352261367327,-1.086434340900124,-0.1375355937255458,0.9049998483976568,116,0,-395.7357339442042,0.0
0.41685749153638707,-0.01754385312780736,-0.009074410733334324,-0.0203839076412567,0.5398230088495575,-0.3255188001234226,-0.4599927166804107,-0.11744796941913704,0.9476585934886087,113,0,-203.839076412567,0.0
0.41685749153638707,-0.01754385312780736,-0.0078644899357043,-0.0316194266081724,0.5272727272727272,-0.6125967263644105,-0.863784707594365,-0.12381427474034878,0.9183264163419443,110,0,-316.194266081724,0.0
0.41685749153638707,-0.01754385312780736,-0.006654569138074275,0.017179503054356973,0.5480769230769231,0.5829956477404173,0.8299029679462715,-0.10398321130102872,1.0507376512812547,104,0,171.79503054356974,0.0
0.41685749153638707,-0.01633393251588601,-0.017543856316744495,-0.056085620234102136,0.5303030303030303,-1.088088396684456,-1.5308842720142546,-0.15845056325657014,0.8841100509745695,132,0,-560.8562023410213,0.0
0.41685749153638707,-0.01633393251588601,-0.01633393551911447,-0.05673007140397185,0.5303030303030303,-1.1021455156134254,-1.5505443854080265,-0.15902512545271907,0.8829079027587012,131,1,-554.6905970449225,-12.610116994796044
0.41685749153638707,-0.01633393251588601,-0.015124014721484447,-0.04493623567482573,0.5343511450381679,-0.8304986932668953,-1.1691029945682307,-0.14851029907898772,0.9052728092823703,130,1,-436.75223975346125,-12.610116994796044
0.41685749153638707,-0.01633393251588601,-0.013914093923854422,-0.017289814863717584,0.546875,-0.20842993299467388,-0.2944110350463887,-0.1330750487545782,0.9621336915775393,127,1,-159.9624144022673,-12.935734234908523
0.41685749153638707,-0.01633393251588601,-0.012704173126224398,-0.03213597057144543,0.5365853658536586,-0.5671598835666934,-0.7962039775073874,-0.13081818753694718,0.9279888678522532,122,1,-308.5179755149529,-12.841730199501399
0.41685749153638707,-0.01633393251588601,-0.011494252328594374,-0.041604803917136085,0.5378151260504201,-0.8055127288223227,-1.1312743689998654,-0.13935964185484273,0.9027717185729913,118,1,-403.33194253135844,-12.716096640002434
0.41685749153638707,-0.01633393251588601,-0.010284331530964348,-0.040845369397024114,0.5384615384615384,-0.8018342066466363,-1.1263724205620094,-0.13867766848931862,0.9021969280662108,116,1,-395.8529641908008,-12.600729779440371
0.41685749153638707,-0.01633393251588601,-0.009074410733334324,-0.021681114585832984,0.5350877192982456,-0.35554646386127403,-0.5024328090564543,-0.1186166442009724,0.9444838990321677,113,1,-203.85273597053128,-12.958409887798553
0.41685749153638707,-0.01633393251588601,-0.0078644899357043,-0.03290175548638745,0.5225225225225225,-0.6423020482333245,-0.9056940787238226,-0.12497451926512793,0.9152533686391886,110,1,-316.109326836171,-12.908228027703444
0.41685749153638707,-0.01633393251588601,-0.006654569138074275,0.015832554667600744,0.5428571428571428,0.5494802311546307,0.7821774778748088,-0.10516971610614745,1.0466012051350746,104,1,171.4009982828702,-13.07545160686277
0.41685749153638707,-0.01633393251588601,-0.005444648340444251,-0.00020852188255739748,0.5247524752475248,0.1525283950596481,0.21612794037410638,-0.10516971610614811,0.999385142123744,100,1,10.960378027355546,-13.04559685292952
0.41685749153638707,-0.015124011903964658,-0.017543856316744495,-0.044449320065216125,0.5384615384615384,-0.824701382951859,-1.161990073018228,-0.14842639872805985,0.9067763223729917,130,0,-444.49320065216125,0.0
0.41685749153638707,-0.015124011903964658,-0.01633393551911447,-0.0451021092855739,0.5378787878787878,-0.8358117260695784,-1.1775841451226006,-0.14900815548772084,0.9056334334773379,130,2,-444.27226972762037,-6.748823128118602
0.41685749153638707,-0.015124011903964658,-0.015124014721484447,-0.033162887521179074,0.5419847328244275,-0.5632467923742872,-0.7940615068985534,-0.1383680855387519,0.9290944919099569,129,2,-324.8800520836721,-6.748823128118602
0.41685749153638707,-0.015124011903964658,-0.013914093923854422,-0.0053082148111898275,0.5538461538461539,0.06207946945750619,0.08782148842699009,-0.13251857456862703,0.988485379222403,127,3,-158.1407489589401,105.05860084704182
0.41685749153638707,-0.015124011903964658,-0.012704173126224398,-0.020335380854109464,0.544,-0.28856663444947084,-0.4057641175244584,-0.12674434742643292,0.9548631940493304,122,3,-308.33793209798387,104.98412355688924
0.41685749153638707,-0.015124011903964658,-0.011494252328594374,-0.029919662045793667,0.5454545454545454,-0.5219593027555,-0.7342743017244022,-0.12886636650639904,0.9307546570329206,118,3,-405.53630138873086,106.3396809307942
0.41685749153638707,-0.015124011903964658,-0.010284331530964348,-0.029150968192846266,0.5462184873949579,-0.5146335656183091,-0.7241683827543254,-0.12817607824576105,0.9308690334853231,116,3,-397.91093050316886,106.40124857470619
