LMSWithSlopes_lms_threshold_RID0026,LMSWithSlopes_long_slope_thresh_RID0026,LMSWithSlopes_short_slope_thresh_RID0026,LMSWithSlopes_lms_threshold_RID0030,LMSWithSlopes_long_slope_thresh_RID0030,LMSWithSlopes_short_slope_thresh_RID0030,LMSWithSlopes_lms_threshold_RID0031,LMSWithSlopes_long_slope_thresh_RID0031,LMSWithSlopes_short_slope_thresh_RID0031,LMSWithSlopes_lms_threshold_RID0047,LMSWithSlopes_long_slope_thresh_RID0047,LMSWithSlopes_short_slope_thresh_RID0047,LMSWithSlopes_lms_threshold_RID0048,LMSWithSlopes_long_slope_thresh_RID0048,LMSWithSlopes_short_slope_thresh_RID0048,total_return,win_rate,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,long_count,short_count,long_pnl_sum,short_pnl_sum
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,0.8903833891040293,-0.0009074295626714,0.0006896407142991,0.49252504708649814,0.5048882681564246,6.167990240280351,8.843863598534556,-0.3291487922978995,1.0900091591624597,729,703,6604.934224646944,-1679.6837537819938
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,0.9376903903381578,-0.00039927076393,-0.0002540803007169,1.21247703463611,0.5286764705882353,11.559170630566205,16.523421916960583,-0.253675787751102,1.2004745795490392,705,655,10413.790691748032,1710.979654613173
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,1.221532397742929,-0.0007622413344596,0.000326671093139,1.5344517749204567,0.5385896724042198,13.271177183054544,19.18434409925698,-0.2292860377416932,1.2253513512965215,912,889,11532.948957645274,3811.5687915592716
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,0.8430763878699007,-0.00039927076393,-0.0003992681491809,1.15189708700001,0.524214103653356,11.24416774731907,16.13954434263767,-0.17658758817425246,1.1943688577745408,623,554,9911.665139609795,1607.3057303902224
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,1.126918395274672,-0.0007622413344596,0.000326671093139,1.5249299279031403,0.5320113314447592,13.226020402379241,19.101361875680418,-0.2157222252603912,1.2168706105016254,896,869,11728.289481427633,3521.009797603918
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,0.8903833891040293,-0.0009074295626714,0.0006896407142991,0.5087887012146656,0.5062761506276151,6.313604213219381,9.053726071548017,-0.33059911819836385,1.0923677749892688,730,704,6699.20861811099,-1611.3216059642436
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,0.9376903903381578,-0.00039927076393,-0.0002540803007169,1.2558177735884208,0.5287610619469026,11.822808460249739,16.906278885497283,-0.24321940667981068,1.2069282135360262,703,653,10642.97380078068,1915.203935103582
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,1.221532397742929,-0.0007622413344596,0.000326671093139,1.5324757738803902,0.5401662049861495,13.260786509417285,19.16738285076036,-0.22028911551229924,1.2251756365588242,914,891,11510.606877248018,3814.150861555898
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,0.8430763878699007,-0.00039927076393,-0.0003992681491809,1.1730047722051207,0.5242553191489362,11.377655220661651,16.332542626951195,-0.17658758817424958,1.197171710687636,622,553,10034.105940394747,1695.9417816564874
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,1.126918395274672,-0.0007622413344596,0.000326671093139,1.5229613506301467,0.5330695308083663,13.215624698180916,19.084417216548882,-0.2065669659928625,1.216719094602281,898,871,11704.00703148531,3525.606474816115
