,model_name,LMSWithSlopes_lms_threshold,LMSWithSlopes_long_slope_thresh,LMSWithSlopes_short_slope_thresh,total_return,win_rate,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,long_count,short_count,long_pnl_sum,short_pnl_sum,combined_weight,long_short_count,long_vs_short_diff_pct,LMSWithSlopes_lms_threshold_RID0026,LMSWithSlopes_long_slope_thresh_RID0026,LMSWithSlopes_short_slope_thresh_RID0026,LMSWithSlopes_lms_threshold_RID0030,LMSWithSlopes_long_slope_thresh_RID0030,LMSWithSlopes_short_slope_thresh_RID0030,LMSWithSlopes_lms_threshold_RID0031,LMSWithSlopes_long_slope_thresh_RID0031,LMSWithSlopes_short_slope_thresh_RID0031,LMSWithSlopes_lms_threshold_RID0047,LMSWithSlopes_long_slope_thresh_RID0047,LMSWithSlopes_short_slope_thresh_RID0047,LMSWithSlopes_lms_threshold_RID0048,LMSWithSlopes_long_slope_thresh_RID0048,LMSWithSlopes_short_slope_thresh_RID0048,LMSWithSlopes_lms_threshold_RID0029,LMSWithSlopes_long_slope_thresh_RID0029,LMSWithSlopes_short_slope_thresh_RID0029,LMSWithSlopes_lms_threshold_RID0032,LMSWithSlopes_long_slope_thresh_RID0032,LMSWithSlopes_short_slope_thresh_RID0032,LMSWithSlopes_lms_threshold_RID0033,LMSWithSlopes_long_slope_thresh_RID0033,LMSWithSlopes_short_slope_thresh_RID0033,LMSWithSlopes_lms_threshold_RID0044,LMSWithSlopes_long_slope_thresh_RID0044,LMSWithSlopes_short_slope_thresh_RID0044,LMSWithSlopes_lms_threshold_RID0045,LMSWithSlopes_long_slope_thresh_RID0045,LMSWithSlopes_short_slope_thresh_RID0045,LMSWithSlopes_lms_threshold_RID0046,LMSWithSlopes_long_slope_thresh_RID0046,LMSWithSlopes_short_slope_thresh_RID0046
129,RID0026_RID0030_RID0031_average,1.2558788109195405,-0.000614078396631,0.0004667905756326,6.557348650962222,0.50491243058522,9.878595783985634,14.413869149429274,-0.3220712720317248,1.2229205625129107,1194,1147,42525.766546064966,23047.71996355689,390.8430683534598,2341,0.020076890217855636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,RID0027_LSTM_pw75_lb250_bt1000_mem6000,0.6050033332972691,-0.000108896833876,-0.0002540827526237,2.7949748619243424,0.5388349514563107,7.855994728540723,11.306821272587202,-0.2532294196356245,1.370409565204104,416,202,14743.867049079528,13205.881570163996,136.90299738152015,618,0.34627831715210355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,RID0027_LSTM_pw75_lb250_bt1000_mem6000,1.3241124656693688,-0.0009800359109789,0.0009800351776111,3.709381550972224,0.5223813786929274,7.425221969779396,10.646903640839623,-0.4192251642945637,1.137055979310043,1095,1139,29150.486567101518,7943.328942621039,101.16064653970302,2234,0.019695613249776145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,RID0027_LSTM_pw75_lb250_bt1000_mem6000,1.144335182576344,-0.0009800359109789,0.0009800351776111,3.552504571539056,0.5201567749160134,7.394721597687699,10.61510019430565,-0.4431680403735283,1.171068670142606,867,919,24441.674292707787,11083.37142268271,94.58479934550874,1786,0.029115341545352724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,RID0027_LSTM_pw75_lb250_bt1000_mem6000,1.0993908618030876,-0.0009800359109789,0.0006896544881441,3.382725997813649,0.5136402387041773,6.950668653517091,9.975421325341172,-0.3435267716695989,1.1296695804995027,1309,1037,20838.301545727627,12988.958432408996,89.34127537567893,2346,0.11594202898550726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,RID0027_LSTM_pw75_lb250_bt1000_mem6000,1.369056786442625,-0.0009800359109789,0.0009800351776111,3.517500570704598,0.523117569352708,7.245346164316846,10.381402736800194,-0.4425488538929213,1.128236212737039,1113,1158,28464.96857453171,6710.037132514251,87.04734110601444,2271,0.019815059445178307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,RID0027_LSTM_pw75_lb250_bt1000_mem6000,1.4140011072158811,-0.0009800359109789,0.0009800351776111,3.4708220235465044,0.522120017520806,7.199514053782702,10.310686051991118,-0.4332079321288286,1.1240068968990125,1120,1163,28658.72591675692,6049.494318708061,85.70105641689781,2283,0.018834866403854622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,RID0027_LSTM_pw75_lb250_bt1000_mem6000,1.2791681448961123,-0.0009800359109789,0.0009800351776111,3.304672015321522,0.5226130653266332,7.064414171223234,10.134123870129258,-0.420113899443069,1.1280869934847328,1072,1117,24138.94980188443,8907.770351330691,80.88281880629572,2189,0.020557332115121063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,RID0027_LSTM_pw75_lb250_bt1000_mem6000,0.6050033332972691,-3.630191078414849e-05,-0.0002540827526237,2.101133474264776,0.534621578099839,6.81822033031953,9.772285754594614,-0.2380823920282379,1.2953338490347908,393,228,10130.107543689548,10881.227198958206,73.86811883383756,621,0.26570048309178745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,RID0027_LSTM_pw75_lb250_bt1000_mem6000,0.6948919748437815,0.0001814828584915,-0.0002540827526237,2.30347298226382,0.5370196813495782,6.257080476380783,8.983705026484303,-0.3124679996830664,1.2071557694724786,511,556,15941.092868743302,7093.636953894884,57.710758297923,1067,0.04217432052483594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,RID0027_LSTM_pw75_lb250_bt1000_mem6000,1.0993908618030876,-0.0009800359109789,0.0009800351776111,2.577570676547353,0.525328330206379,6.409446213540999,9.176937072374688,-0.4097186388148001,1.1502815080034556,772,827,15547.016496518852,10228.690268954697,54.0782804860274,1599,0.034396497811131965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,RID0028_LSTM_pw75_lb250_bt2000_mem5000,1.176351316016296,0.0006896512771314,-0.0006170564348203,8.942341038666545,0.505445686443107,7.663614476955434,10.916190477195666,-0.2380907775711752,1.1127716960678204,3405,3573,48518.47092366826,40904.93946299591,320.5824758658133,6978,0.024075666380051597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
