LMSWithSlopes_lms_threshold_RID0026,LMSWithSlopes_long_slope_thresh_RID0026,LMSWithSlopes_short_slope_thresh_RID0026,LMSWithSlopes_lms_threshold_RID0030,LMSWithSlopes_long_slope_thresh_RID0030,LMSWithSlopes_short_slope_thresh_RID0030,LMSWithSlopes_lms_threshold_RID0031,LMSWithSlopes_long_slope_thresh_RID0031,LMSWithSlopes_short_slope_thresh_RID0031,LMSWithSlopes_lms_threshold_RID0047,LMSWithSlopes_long_slope_thresh_RID0047,LMSWithSlopes_short_slope_thresh_RID0047,LMSWithSlopes_lms_threshold_RID0048,LMSWithSlopes_long_slope_thresh_RID0048,LMSWithSlopes_short_slope_thresh_RID0048,total_return,win_rate,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,long_count,short_count,long_pnl_sum,short_pnl_sum
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,0.8903833891040293,-0.0009074295626714,0.0006896407142991,1.021330799257698,0.4960446719404374,3.279890649589781,4.680496992167536,-0.4759233439946595,1.0816012423306713,1137,1012,8639.042466313833,1574.2655262631588
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,0.9376903903381578,-0.00039927076393,-0.0002540803007169,1.996363767221364,0.5113143957631199,4.711612570327919,6.717759505995692,-0.4759233439946595,1.1501440966068712,1113,964,13797.3873141489,6166.25035806494
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,1.221532397742929,-0.0007622413344596,0.000326671093139,2.432415048498127,0.5214455917394758,5.191935018987858,7.426340415123189,-0.4759233439946595,1.169777158455224,1320,1198,15313.06644899344,9011.0840359879
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,0.8430763878699007,-0.00039927076393,-0.0003992681491809,1.9143201765872877,0.5068637803590285,4.616679448310071,6.589885329920014,-0.4759233439946595,1.1457805863810713,1031,863,13117.357290121763,6025.844475750978
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001088749994452,1.126918395274672,-0.0007622413344596,0.000326671093139,2.4195195847473134,0.5165189363416599,5.178833082028957,7.405646122747606,-0.4759233439946595,1.1654004113297678,1304,1178,15577.616660619678,8617.579186853283
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,0.8903833891040293,-0.0009074295626714,0.0006896407142991,1.0433567110250936,0.49697814969781495,3.3190476039522716,4.736536453045826,-0.4759233439946595,1.0830344639340448,1138,1013,8766.71853812396,1666.848572127069
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,0.9376903903381578,-0.00039927076393,-0.0002540803007169,2.055060249855197,0.5113362276893392,4.781933563816358,6.8187096120321495,-0.4759233439946595,1.1542314669253093,1111,962,14107.770632580554,6442.831865971403
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,1.221532397742929,-0.0007622413344596,0.000326671093139,2.4297389448243973,0.5226011102299762,5.189125257408823,7.422109226267083,-0.4759233439946595,1.1696458877809166,1322,1200,15282.808507718302,9014.580940525731
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,0.8430763878699007,-0.00039927076393,-0.0003992681491809,1.9429063730396778,0.5068710359408034,4.65212447434933,6.640640012112579,-0.4759233439946595,1.1476102879034733,1030,862,13283.179205268469,6145.884525128239
0.8674633451576891,-0.0001088869653069,-0.0003266782761977,1.038645828592366,-0.0008348456029706,0.0008348452913612,1.2265794801300969,-0.0001088929877106,-0.0001814872484576,0.6217139360719715,-0.0004718649424467,0.0001814690828077,1.126918395274672,-0.0007622413344596,0.000326671093139,2.416853535101856,0.5172968624296058,5.176022924030398,7.401416066008463,-0.4759233439946595,1.1652819300054238,1306,1180,15544.73087150327,8623.804479515198
